61579
438680
101470
61532
61520
347390
5496396
61539
4087833
61546
61585
61582
16464531
61527
563423
8072285
1509839
28251713
1035805
61544
405658
101288
61533
100947
13424299
245898
100955
14230520
21735
9440985
61516
14371066
40945639
235589
97984
259680
6235864
61580
61556
101287
101440
13757816
101511
444501
442575
922147
124212
12403754
195389
101716
766986
101711
61583
61581
109765
143601
21604248
718432
56225174
1790995
61584
11557802
28034788
10628640
68690826
172314
61522
163573
1367068
6531067
1232104
3218037
228024
7761261
89655
17699
412211
74191766
29617627
1366993
100952
389834
17496002
356615
47235368
176908
101462
100948
681831
15878567
10364354
78381262
8774527
409403
673439
27920
107773
24557067
8279814
265789
